seccion_censal;provincia;participacion;ganador_siglas;ganador_pct;PP__pct;PSOE-A__pct;VOX__pct;PorA__pct;ADELANTE ANDALUCÍA__pct;extra1_siglas;extra1_pct;extra2_siglas;extra2_pct;extra3_siglas;extra3_pct;extra4_siglas;extra4_pct;extra5_siglas;extra5_pct
1400703006;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400703007;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400704001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400704002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400705001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400801001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400802001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400803001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400804001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400901001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400901002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400902001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400903001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401001001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401002001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401002002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401003001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401101001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401201001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401201002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401202001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401202002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401203001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401204001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401204002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401301001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401301002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401301003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401301004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401301005;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401301006;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401301007;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401302001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401302002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401302003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401303001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401303002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401303003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401303004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401304001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401401001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401402001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401501001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401501002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401601001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401601002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401701001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401701002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401701003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401701004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401701005;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401701006;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401702001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401702002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401703001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401801001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401802001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401802002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401901001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401902001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401903001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401904001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401904002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401905001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402001001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101005;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101006;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101007;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101008;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101009;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101010;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101011;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101012;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101013;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101014;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101015;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101016;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101017;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101018;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101019;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101020;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101021;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101022;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101023;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101024;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101025;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101026;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101027;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101028;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101029;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101030;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101031;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402101032;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102005;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102006;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102007;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102008;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102009;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102010;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102011;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102012;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102013;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102014;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102015;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102016;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102017;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102018;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102019;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102020;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102021;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102022;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102023;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102024;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102025;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102026;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102027;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102028;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102029;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102030;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102031;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102032;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102033;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102034;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102035;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102036;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102037;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102038;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102039;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102040;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102041;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102042;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102043;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102044;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402102045;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402103001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402103002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402104001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402104002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402104003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402104004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105005;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105006;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105007;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105008;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105009;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105010;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105011;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105012;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105013;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105014;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105015;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105016;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105017;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105018;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105019;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105020;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105021;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105022;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105024;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105025;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105026;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105027;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105028;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105029;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105030;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105031;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402105032;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106005;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106006;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106007;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106008;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106009;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106010;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106011;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106012;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106013;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106014;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106015;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106016;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106017;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106018;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106019;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106020;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106021;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106022;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106023;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106024;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106025;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106026;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106027;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106028;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106029;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106030;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106031;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106032;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106033;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106034;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106035;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106036;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106037;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106038;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106039;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106040;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106041;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106042;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106043;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106044;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106045;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106046;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106047;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106048;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106049;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106050;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106051;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106052;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106053;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106054;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402106055;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402107001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402107002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402107003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402107004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402107005;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402108001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402108002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402108003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402108004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109005;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109006;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109007;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109008;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109009;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109010;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109011;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109012;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109013;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109014;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109015;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109016;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109017;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109018;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109021;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109022;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109023;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109024;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109025;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109028;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109029;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109030;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109031;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109032;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109033;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109034;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109035;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402109036;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110001;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110002;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110003;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110004;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110005;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110006;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110007;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110008;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110009;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110010;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110011;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110012;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110013;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110014;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110015;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110016;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110017;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110018;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402110019;Córdoba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
